latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
50.758213,25.209385,328.42,0.48,0.65,3/24/2021,1206,N,VIIRS,n,1,282.22,2.86,D,0
50.757442,25.210815,329.63,0.48,0.65,3/24/2021,1206,N,VIIRS,n,1,281.68,3.15,D,0
50.495491,24.289133,337.61,0.43,0.62,3/24/2021,1206,N,VIIRS,n,1,284.77,3.31,D,0
50.43824,24.785727,341.95,0.46,0.63,3/24/2021,1206,N,VIIRS,n,1,282.07,3.95,D,0
50.435917,24.789021,338.42,0.46,0.63,3/24/2021,1206,N,VIIRS,n,1,282.79,4.56,D,0
50.304409,24.261713,333.23,0.43,0.62,3/24/2021,1206,N,VIIRS,n,1,282.5,3.06,D,0
50.225414,29.323921,330.84,0.72,0.75,3/24/2021,1206,N,VIIRS,n,1,277.31,3.17,D,0
50.077942,23.565504,330.33,0.4,0.6,3/24/2021,1206,N,VIIRS,n,1,284.39,3.61,D,0
50.080524,23.56447,326.82,0.4,0.6,3/24/2021,1206,N,VIIRS,n,1,284.43,1.86,D,0
50.080681,23.570415,325.31,0.4,0.6,3/24/2021,1206,N,VIIRS,n,1,283.11,1.86,D,0
49.98732,23.427813,337.85,0.4,0.6,3/24/2021,1206,N,VIIRS,n,1,285.08,2.72,D,0
49.989651,23.425823,335.21,0.4,0.6,3/24/2021,1206,N,VIIRS,n,1,285.42,2.2,D,0
49.909943,23.848093,337.74,0.41,0.61,3/24/2021,1206,N,VIIRS,n,1,284.88,2.76,D,0
49.89119,23.439274,331.31,0.4,0.6,3/24/2021,1206,N,VIIRS,n,1,285.61,1.9,D,0
49.73951,23.525494,327.97,0.4,0.6,3/24/2021,1206,N,VIIRS,n,1,286.29,4.6,D,0
49.714447,23.424654,344.97,0.39,0.6,3/24/2021,1206,N,VIIRS,n,1,286.75,2.95,D,0
49.710938,23.734617,367,0.41,0.6,3/24/2021,1206,N,VIIRS,l,1,285.7,9.17,D,0
49.7108,23.728832,355.73,0.41,0.6,3/24/2021,1206,N,VIIRS,n,1,286.78,9.17,D,0
49.672863,23.32519,330.14,0.39,0.59,3/24/2021,1206,N,VIIRS,n,1,285.81,2.36,D,0
49.674267,23.324934,331.67,0.39,0.59,3/24/2021,1206,N,VIIRS,n,1,286,2.42,D,0
49.663368,23.730791,356.78,0.41,0.6,3/24/2021,1206,N,VIIRS,n,1,285.06,5.55,D,3
49.63068,23.355177,339.14,0.39,0.59,3/24/2021,1206,N,VIIRS,n,1,286.31,2.99,D,0
49.584927,23.308105,347.17,0.39,0.59,3/24/2021,1206,N,VIIRS,n,1,287.44,4.22,D,0
49.585072,23.313671,339.68,0.39,0.59,3/24/2021,1206,N,VIIRS,n,1,286.25,4.22,D,0
49.585228,23.319223,325.88,0.39,0.59,3/24/2021,1206,N,VIIRS,n,1,285.59,4.36,D,0
49.56012,22.826677,345.19,0.37,0.58,3/24/2021,1206,N,VIIRS,n,1,286,3.65,D,0
49.548817,23.19945,331.91,0.38,0.59,3/24/2021,1206,N,VIIRS,n,1,285.62,2.69,D,0
49.548962,23.204927,328.63,0.38,0.59,3/24/2021,1206,N,VIIRS,n,1,285.7,2.69,D,0
49.559483,22.825655,341.18,0.37,0.58,3/24/2021,1206,N,VIIRS,n,1,285.72,2.83,D,0
49.550179,23.203474,328.19,0.38,0.59,3/24/2021,1206,N,VIIRS,n,1,286.09,2.06,D,0
49.544655,23.203671,328.56,0.38,0.59,3/24/2021,1206,N,VIIRS,n,1,283.86,2.06,D,0
50.544468,26.262573,319.22,0.38,0.36,3/25/2021,18,N,VIIRS,n,1,274.42,1.27,N,2
49.945263,32.986202,336.9,0.49,0.4,3/25/2021,1006,N,VIIRS,n,1,276.48,21.89,D,0
51.326283,25.790424,339.75,0.55,0.51,3/25/2021,1006,N,VIIRS,n,1,287.81,15.71,D,0
51.319874,25.78607,335.89,0.55,0.51,3/25/2021,1006,N,VIIRS,n,1,286.24,11.97,D,0
51.321899,25.793465,352.52,0.55,0.51,3/25/2021,1006,N,VIIRS,n,1,289.4,11.97,D,0
51.594776,26.924955,337.96,0.49,0.49,3/25/2021,1006,N,VIIRS,n,1,286.36,2.92,D,0
51.508999,26.583294,326.25,0.51,0.49,3/25/2021,1006,N,VIIRS,n,1,285.78,3.56,D,0
51.597084,26.924175,341.02,0.49,0.49,3/25/2021,1006,N,VIIRS,n,1,285.31,6.32,D,0
51.05875,24.993608,329.54,0.61,0.53,3/25/2021,1006,N,VIIRS,n,1,283.98,3.21,D,0
51.34235,26.557226,328.52,0.52,0.5,3/25/2021,1006,N,VIIRS,n,1,284.01,5.6,D,0
51.30175,27.625546,326.69,0.47,0.48,3/25/2021,1006,N,VIIRS,n,1,283.2,3.76,D,0
51.297634,27.628237,338.14,0.47,0.48,3/25/2021,1006,N,VIIRS,n,1,283.91,6.99,D,0
51.219093,27.715445,343.18,0.47,0.48,3/25/2021,1006,N,VIIRS,n,1,287.77,7.17,D,0
52.324032,33.334385,331.78,0.43,0.38,3/25/2021,1006,N,VIIRS,n,1,284.32,2.47,D,0
51.458405,29.322483,338.68,0.4,0.44,3/25/2021,1006,N,VIIRS,n,1,286.1,6.94,D,0
51.459709,29.328009,341.52,0.4,0.44,3/25/2021,1006,N,VIIRS,n,1,286.25,6.94,D,0
50.638031,26.532232,335.22,0.54,0.51,3/25/2021,1006,N,VIIRS,n,1,284.56,3.36,D,0
50.933826,27.721827,335.73,0.48,0.48,3/25/2021,1006,N,VIIRS,n,1,284.82,3.47,D,0
49.724194,23.425222,332.24,0.39,0.59,3/25/2021,1006,N,VIIRS,n,1,278.82,4.75,D,0
51.214443,29.113401,340.37,0.42,0.45,3/25/2021,1006,N,VIIRS,n,1,281.18,3.62,D,0
51.213306,29.116127,350.66,0.42,0.45,3/25/2021,1006,N,VIIRS,n,1,288.06,21.6,D,0
50.874508,28.24478,331.45,0.46,0.47,3/25/2021,1006,N,VIIRS,n,1,286.32,3.85,D,0
49.546734,23.450483,328.7,0.39,0.59,3/25/2021,1006,N,VIIRS,n,1,280.11,1.46,D,0
49.572128,23.554043,348.61,0.39,0.59,3/25/2021,1006,N,VIIRS,n,1,278.31,7.44,D,0
51.343742,30.430901,337.25,0.55,0.43,3/25/2021,1006,N,VIIRS,n,1,283.07,4.63,D,0
51.345467,30.438526,345.67,0.55,0.43,3/25/2021,1006,N,VIIRS,n,1,284.81,11.49,D,0
51.929504,33.220325,332.5,0.44,0.39,3/25/2021,1006,N,VIIRS,n,1,284.68,5.42,D,0
51.564552,31.752478,334.03,0.5,0.41,3/25/2021,1006,N,VIIRS,n,1,285.72,5.37,D,0
51.56601,31.759382,327.17,0.5,0.41,3/25/2021,1006,N,VIIRS,n,1,285.95,5.37,D,0
51.560966,31.754414,337.74,0.5,0.41,3/25/2021,1006,N,VIIRS,n,1,288.94,5.46,D,0
51.468941,31.454466,331.09,0.51,0.41,3/25/2021,1006,N,VIIRS,n,1,281.48,4.26,D,0
51.470455,31.461504,336.44,0.51,0.41,3/25/2021,1006,N,VIIRS,n,1,284.79,5.84,D,0
51.465324,31.456457,338.7,0.51,0.41,3/25/2021,1006,N,VIIRS,n,1,297.55,41.41,D,0
51.466843,31.463491,338.63,0.51,0.41,3/25/2021,1006,N,VIIRS,n,1,286.48,21.9,D,0
51.458088,31.460445,348.42,0.51,0.41,3/25/2021,1006,N,VIIRS,n,1,287.44,13.01,D,0
51.459606,31.467478,335.77,0.51,0.41,3/25/2021,1006,N,VIIRS,n,1,285.42,6.47,D,0
51.353287,31.682707,350.39,0.5,0.41,3/25/2021,1006,N,VIIRS,n,1,288.2,12.18,D,0
51.353161,31.683311,355.03,0.5,0.41,3/25/2021,1006,N,VIIRS,n,1,287.91,14.93,D,0
51.276016,31.434994,336.24,0.51,0.41,3/25/2021,1006,N,VIIRS,n,1,292.78,39.5,D,0
51.277538,31.442085,345.61,0.51,0.41,3/25/2021,1006,N,VIIRS,n,1,283.71,15.05,D,0
49.279156,23.865534,335.75,0.38,0.59,3/25/2021,1006,N,VIIRS,n,1,276.07,2.66,D,0
51.036678,30.706383,335.23,0.55,0.43,3/25/2021,1006,N,VIIRS,n,1,286.23,5.93,D,0
50.74789,30.3596,325.3,0.38,0.43,3/25/2021,1006,N,VIIRS,n,1,273.53,1.57,D,0
51.262955,33.241615,328.9,0.45,0.39,3/25/2021,1006,N,VIIRS,n,1,283.72,2.72,D,0
48.441742,22.505058,367,0.46,0.64,3/25/2021,1006,N,VIIRS,h,1,291.02,9.01,D,0
51.218254,33.208668,335.94,0.45,0.39,3/25/2021,1006,N,VIIRS,n,1,286.43,4.91,D,0
48.441437,22.500765,331.15,0.46,0.64,3/25/2021,1006,N,VIIRS,n,1,285.86,4.96,D,0
48.443306,22.506599,351.96,0.46,0.64,3/25/2021,1006,N,VIIRS,n,1,289.57,4.96,D,0
48.394539,22.375376,325.24,0.47,0.64,3/25/2021,1006,N,VIIRS,n,1,286.91,1.97,D,0
51.205238,33.553581,335.65,0.45,0.39,3/25/2021,1006,N,VIIRS,n,1,279.85,3.03,D,0
48.31974,22.916689,341.89,0.45,0.63,3/25/2021,1006,N,VIIRS,n,1,285.16,3.93,D,0
48.320332,22.918802,351.5,0.45,0.63,3/25/2021,1006,N,VIIRS,n,1,286.27,5.55,D,0
51.007275,33.963646,336.16,0.44,0.38,3/25/2021,1006,N,VIIRS,n,1,283.01,4.37,D,0
48.184677,23.205555,327.64,0.44,0.62,3/25/2021,1006,N,VIIRS,n,1,287.1,2.75,D,0
51.146435,35.24905,327.68,0.41,0.37,3/25/2021,1006,N,VIIRS,n,1,283.79,5.22,D,0
50.78101,33.454006,332.14,0.46,0.39,3/25/2021,1006,N,VIIRS,n,1,283.49,3.66,D,0
50.001862,29.926146,327.04,0.42,0.45,3/25/2021,1006,N,VIIRS,n,1,278.63,3,D,3
50.669613,32.977154,329.51,0.47,0.4,3/25/2021,1006,N,VIIRS,n,1,280.93,3.07,D,0
50.757473,33.431484,326.29,0.46,0.39,3/25/2021,1006,N,VIIRS,n,1,284.29,2.81,D,0
48.124123,23.588831,326.67,0.43,0.62,3/25/2021,1006,N,VIIRS,n,1,286.24,3.28,D,0
48.0443,23.437145,349.11,0.44,0.62,3/25/2021,1006,N,VIIRS,n,1,286.69,5.27,D,0
48.043728,23.440134,332.93,0.44,0.62,3/25/2021,1006,N,VIIRS,n,1,285.76,5.82,D,0
49.785793,30.046177,325.65,0.42,0.45,3/25/2021,1006,N,VIIRS,n,1,278.6,2.2,D,0
49.940701,32.989872,339.91,0.49,0.4,3/25/2021,1006,N,VIIRS,n,1,275.67,14.15,D,0
49.93935,32.983303,335.32,0.49,0.4,3/25/2021,1006,N,VIIRS,n,1,275.76,16.44,D,0
49.944271,32.988102,348.18,0.49,0.4,3/25/2021,1006,N,VIIRS,n,1,280.07,14.15,D,0
49.941696,32.987965,345.83,0.49,0.4,3/25/2021,1006,N,VIIRS,n,1,283.51,21.89,D,0
49.299847,23.454962,341.65,0.48,0.48,3/25/2021,1148,N,VIIRS,n,1,284.95,9.06,D,0
49.400536,26.900095,330.91,0.34,0.56,3/25/2021,1148,N,VIIRS,n,1,278.33,1.86,D,0
49.108864,24.741362,328.02,0.55,0.51,3/25/2021,1148,N,VIIRS,n,1,282.6,2.79,D,0
49.180901,27.705849,352.31,0.37,0.58,3/25/2021,1148,N,VIIRS,n,1,272.3,10.13,D,0
48.778664,22.751928,329.48,0.44,0.46,3/25/2021,1148,N,VIIRS,n,1,286.61,4.02,D,0
48.732201,22.654234,330.71,0.44,0.46,3/25/2021,1148,N,VIIRS,n,1,289.13,2.93,D,0
48.683548,22.720407,337.79,0.44,0.46,3/25/2021,1148,N,VIIRS,n,1,294.31,6.49,D,0
48.540001,22.630527,341.57,0.43,0.46,3/25/2021,1148,N,VIIRS,n,1,290.91,5.79,D,0
48.517284,22.449259,344.95,0.43,0.46,3/25/2021,1148,N,VIIRS,n,1,293.35,9.88,D,0
48.537056,22.937492,328.41,0.45,0.47,3/25/2021,1148,N,VIIRS,n,1,288.73,1.53,D,0
48.540771,23.048731,336.09,0.45,0.47,3/25/2021,1148,N,VIIRS,n,1,289.67,2.46,D,0
48.540749,23.051052,333.99,0.45,0.47,3/25/2021,1148,N,VIIRS,n,1,289.74,2.61,D,0
48.475349,22.394506,334.41,0.42,0.45,3/25/2021,1148,N,VIIRS,n,1,289.03,3.7,D,0
48.491592,22.756641,344.66,0.44,0.46,3/25/2021,1148,N,VIIRS,n,1,292.82,5.57,D,0
48.492046,22.762407,338.19,0.44,0.46,3/25/2021,1148,N,VIIRS,n,1,290.57,3.56,D,0
48.47673,22.845036,344.05,0.44,0.46,3/25/2021,1148,N,VIIRS,n,1,293.99,9.35,D,0
48.434509,22.579721,352.57,0.43,0.46,3/25/2021,1148,N,VIIRS,n,1,294.83,13.49,D,0
48.489014,25.761829,340.07,0.6,0.53,3/25/2021,1148,N,VIIRS,n,1,277.58,8.71,D,0
48.484077,25.762396,335.79,0.6,0.53,3/25/2021,1148,N,VIIRS,n,1,277.13,12.58,D,0
48.484474,25.770658,341.3,0.6,0.53,3/25/2021,1148,N,VIIRS,n,1,275.27,16.92,D,0
48.270641,22.488361,341.82,0.43,0.46,3/25/2021,1148,N,VIIRS,n,1,291.74,3.68,D,0
48.488579,25.762501,340.41,0.6,0.53,3/25/2021,1148,N,VIIRS,n,1,277.47,14.91,D,0
48.483639,25.763042,334.08,0.6,0.53,3/25/2021,1148,N,VIIRS,n,1,277.64,14.91,D,0
48.484081,25.771288,340.83,0.6,0.53,3/25/2021,1148,N,VIIRS,n,1,274.83,14.91,D,0
48.115009,22.844288,327.84,0.44,0.46,3/25/2021,1148,N,VIIRS,n,1,290.61,1.82,D,0
48.049023,23.443325,354.92,0.47,0.47,3/25/2021,1148,N,VIIRS,n,1,288.36,7.19,D,0
48.044621,23.444006,343.99,0.47,0.47,3/25/2021,1148,N,VIIRS,n,1,287.68,7.19,D,0
48.049088,23.50754,334.95,0.47,0.48,3/25/2021,1148,N,VIIRS,n,1,289.3,2.29,D,0
47.957245,23.910435,336.07,0.49,0.48,3/25/2021,1148,N,VIIRS,n,1,288.92,6.65,D,0
47.956047,23.906176,331.4,0.49,0.48,3/25/2021,1148,N,VIIRS,n,1,288.16,3.56,D,0
47.956509,23.912714,336.97,0.49,0.48,3/25/2021,1148,N,VIIRS,n,1,288.61,3.56,D,0
49.657021,23.445511,337.59,0.48,0.48,3/25/2021,1148,N,VIIRS,n,1,286.61,12.14,D,0
49.657475,23.452341,337.26,0.48,0.48,3/25/2021,1148,N,VIIRS,n,1,281.2,12.14,D,0
49.652538,23.446194,338.36,0.48,0.48,3/25/2021,1148,N,VIIRS,n,1,282.73,8.99,D,0
49.569321,23.576916,367,0.49,0.49,3/25/2021,1148,N,VIIRS,h,1,290.46,16.88,D,0
49.494934,23.849678,341.02,0.5,0.49,3/25/2021,1148,N,VIIRS,n,1,285.01,7.43,D,0
49.571838,25.533936,330.73,0.6,0.53,3/25/2021,1148,N,VIIRS,n,1,280.28,7.99,D,0
49.575974,28.281067,352.26,0.4,0.6,3/25/2021,1148,N,VIIRS,n,1,273.3,4.11,D,0
49.374817,24.446976,339.09,0.53,0.5,3/25/2021,1148,N,VIIRS,n,1,284.94,4.88,D,0
49.297718,23.456575,347.96,0.48,0.48,3/25/2021,1148,N,VIIRS,n,1,287.26,6.41,D,0
51.868313,33.992935,342.18,0.71,0.75,3/25/2021,1148,N,VIIRS,n,1,282.45,8.95,D,0
51.856087,26.126959,346.05,0.33,0.55,3/25/2021,1148,N,VIIRS,n,1,284.12,3.31,D,0
51.855381,26.126495,342.1,0.33,0.55,3/25/2021,1148,N,VIIRS,n,1,285.36,3.77,D,0
51.865574,33.992817,341.52,0.71,0.75,3/25/2021,1148,N,VIIRS,n,1,282.73,7.64,D,0
51.757427,30.979866,328.96,0.53,0.67,3/25/2021,1148,N,VIIRS,n,1,284.43,2.48,D,0
51.755703,30.977684,325.76,0.53,0.67,3/25/2021,1148,N,VIIRS,n,1,284.58,3.12,D,0
51.687447,33.168259,341.14,0.66,0.73,3/25/2021,1148,N,VIIRS,n,1,285.36,6.15,D,0
51.595264,26.921186,327.34,0.36,0.57,3/25/2021,1148,N,VIIRS,n,1,285.27,1.73,D,0
51.51881,26.213793,330.2,0.33,0.55,3/25/2021,1148,N,VIIRS,n,1,285.42,1.49,D,0
51.511456,26.581215,335.98,0.34,0.56,3/25/2021,1148,N,VIIRS,n,1,286.27,4.37,D,0
51.487633,26.501541,345.97,0.34,0.56,3/25/2021,1148,N,VIIRS,n,1,287.92,6.21,D,0
51.482216,26.496857,341.3,0.34,0.56,3/25/2021,1148,N,VIIRS,n,1,287.5,5.55,D,0
51.503582,28.37698,326.21,0.41,0.61,3/25/2021,1148,N,VIIRS,n,1,284.87,4.52,D,0
51.460094,29.32678,326.83,0.45,0.63,3/25/2021,1148,N,VIIRS,n,1,287.17,2.86,D,0
51.458549,31.474314,337.63,0.56,0.69,3/25/2021,1148,N,VIIRS,n,1,286.6,10.04,D,0
51.326035,25.796377,325.12,0.63,0.54,3/25/2021,1148,N,VIIRS,n,1,284.48,13.93,D,0
51.320591,25.787451,326.85,0.63,0.54,3/25/2021,1148,N,VIIRS,n,1,287.89,13.93,D,0
51.320961,25.796854,356.76,0.63,0.54,3/25/2021,1148,N,VIIRS,n,1,292.37,13.93,D,0
51.315521,25.787949,348.52,0.63,0.54,3/25/2021,1148,N,VIIRS,n,1,296.13,35.57,D,0
51.315891,25.797346,354.94,0.63,0.54,3/25/2021,1148,N,VIIRS,n,1,295.93,35.57,D,0
51.322926,25.795563,339.14,0.63,0.54,3/25/2021,1148,N,VIIRS,n,1,288.59,41.56,D,0
51.401958,28.061813,327.15,0.4,0.6,3/25/2021,1148,N,VIIRS,n,1,285.82,2.16,D,0
51.393738,34.357666,337.86,0.74,0.76,3/25/2021,1148,N,VIIRS,n,1,283.65,6.61,D,0
51.31744,25.786638,338.05,0.63,0.54,3/25/2021,1148,N,VIIRS,n,1,293.91,27.1,D,0
51.31786,25.796034,349.45,0.63,0.54,3/25/2021,1148,N,VIIRS,n,1,298.46,41.56,D,0
51.318272,25.80541,330.16,0.63,0.54,3/25/2021,1148,N,VIIRS,n,1,283.37,41.56,D,0
51.39819,31.821926,335.21,0.58,0.69,3/25/2021,1148,N,VIIRS,n,1,288.03,4.31,D,0
51.345497,30.433649,336.91,0.5,0.66,3/25/2021,1148,N,VIIRS,n,1,285.8,3.85,D,0
51.242725,28.078978,329.86,0.4,0.6,3/25/2021,1148,N,VIIRS,n,1,286.09,2.86,D,0
51.217644,27.732866,343.04,0.38,0.59,3/25/2021,1148,N,VIIRS,n,1,288.5,4.39,D,0
51.212265,27.738829,329.41,0.38,0.59,3/25/2021,1148,N,VIIRS,n,1,285.35,1.86,D,0
51.21241,27.744488,325.08,0.38,0.59,3/25/2021,1148,N,VIIRS,n,1,282.61,1.86,D,0
51.136429,29.80966,339.97,0.47,0.64,3/25/2021,1148,N,VIIRS,n,1,286.63,5.58,D,0
51.135731,29.805962,329.79,0.47,0.64,3/25/2021,1148,N,VIIRS,n,1,286.01,4.21,D,0
51.135815,29.812956,353.91,0.47,0.64,3/25/2021,1148,N,VIIRS,n,1,287.08,9.49,D,0
51.056984,31.93013,326.6,0.58,0.7,3/25/2021,1148,N,VIIRS,n,1,281.93,2.37,D,0
50.966511,26.511805,367,0.34,0.56,3/25/2021,1148,N,VIIRS,l,1,288.3,4.32,D,0
50.966328,26.506855,334.01,0.34,0.56,3/25/2021,1148,N,VIIRS,n,1,287.71,4.32,D,0
50.990238,27.22691,337.31,0.36,0.58,3/25/2021,1148,N,VIIRS,n,1,286.31,3.79,D,0
51.008698,28.146618,351.19,0.4,0.6,3/25/2021,1148,N,VIIRS,n,1,287.65,4.13,D,0
51.008827,28.15258,329.62,0.4,0.6,3/25/2021,1148,N,VIIRS,n,1,285,4.13,D,0
51.009972,33.964577,325.54,0.71,0.75,3/25/2021,1148,N,VIIRS,n,1,282.65,5,D,0
50.890556,28.581303,336.44,0.42,0.61,3/25/2021,1148,N,VIIRS,n,1,284.77,3.47,D,0
50.889793,28.584551,336.8,0.42,0.61,3/25/2021,1148,N,VIIRS,n,1,284.72,3.68,D,0
50.720703,26.653919,328.14,0.34,0.56,3/25/2021,1148,N,VIIRS,n,1,285.04,2.06,D,0
50.590981,26.168726,326.48,0.32,0.55,3/25/2021,1148,N,VIIRS,n,1,287.46,1.11,D,0
50.660053,29.753389,353.62,0.47,0.64,3/25/2021,1148,N,VIIRS,n,1,277.32,3.92,D,0
50.66013,29.760292,331.61,0.47,0.64,3/25/2021,1148,N,VIIRS,n,1,277.5,3.92,D,0
50.65406,29.753475,325.76,0.47,0.64,3/25/2021,1148,N,VIIRS,n,1,275.79,3.92,D,0
50.654129,29.760319,340.28,0.47,0.64,3/25/2021,1148,N,VIIRS,n,1,278.19,3.92,D,0
50.559029,26.533539,326.14,0.34,0.56,3/25/2021,1148,N,VIIRS,n,1,286.57,1.69,D,0
50.351166,25.197071,329.87,0.59,0.53,3/25/2021,1148,N,VIIRS,n,1,285.6,5.1,D,0
50.349766,25.19787,325.37,0.59,0.53,3/25/2021,1148,N,VIIRS,n,1,285.54,3.15,D,0
50.067245,23.8333,340.57,0.51,0.49,3/25/2021,1148,N,VIIRS,n,1,286.04,6.95,D,0
50.068466,23.834799,338.96,0.51,0.49,3/25/2021,1148,N,VIIRS,n,1,286.17,5.16,D,0
49.967625,29.869053,342.6,0.47,0.64,3/25/2021,1148,N,VIIRS,n,1,279.12,4.71,D,0
49.97176,29.870354,325.38,0.47,0.64,3/25/2021,1148,N,VIIRS,n,1,277.11,4.1,D,0
49.930782,29.511341,342.35,0.45,0.63,3/25/2021,1148,N,VIIRS,n,1,280.54,5.07,D,0
48.74968,26.605148,300.61,0.44,0.38,3/26/2021,0,N,VIIRS,n,1,272.53,1.66,N,2
50.195332,30.493017,296.35,0.39,0.36,3/26/2021,0,N,VIIRS,n,1,270.17,0.53,N,0
50.429054,34.368736,304.64,0.41,0.37,3/26/2021,0,N,VIIRS,n,1,267.23,0.84,N,0
51.302856,31.274857,298.72,0.38,0.36,3/26/2021,0,N,VIIRS,n,1,267.71,0.81,N,0
50.545441,26.259588,304.2,0.47,0.39,3/26/2021,0,N,VIIRS,n,1,271.57,1.36,N,2
50.010727,31.647243,309.4,0.38,0.36,3/26/2021,0,N,VIIRS,n,1,266.08,1,N,0
48.513649,22.798903,298.1,0.39,0.44,3/26/2021,0,N,VIIRS,n,1,270.18,0.48,N,0
48.920029,24.738398,296.94,0.5,0.41,3/26/2021,0,N,VIIRS,n,1,271.9,1.14,N,0
50.375851,29.506844,295.42,0.76,0.77,3/26/2021,136,N,VIIRS,n,1,267.38,1.18,N,0
48.534748,34.646179,337.27,0.45,0.47,3/26/2021,948,N,VIIRS,n,1,282.21,4.95,D,3
51.384197,24.035139,329.43,0.49,0.65,3/26/2021,948,N,VIIRS,n,1,276.33,3.09,D,0
50.919632,24.234261,329.8,0.5,0.66,3/26/2021,948,N,VIIRS,n,1,275.42,2,D,0
51.479637,26.944227,343.88,0.38,0.58,3/26/2021,948,N,VIIRS,n,1,278.14,4.28,D,0
51.476742,26.94335,327.8,0.38,0.59,3/26/2021,948,N,VIIRS,n,1,272.79,3.15,D,0
51.269444,26.616947,329.59,0.39,0.6,3/26/2021,948,N,VIIRS,n,1,286,2.18,D,0
51.269852,26.616703,326.83,0.39,0.6,3/26/2021,948,N,VIIRS,n,1,285.81,2,D,0
49.641926,23.284025,325.88,0.6,0.71,3/26/2021,948,N,VIIRS,n,1,277.15,2.23,D,0
50.760052,26.603073,328.74,0.41,0.61,3/26/2021,948,N,VIIRS,n,1,284.73,4.01,D,0
51.154949,27.882185,345.82,0.36,0.57,3/26/2021,948,N,VIIRS,n,1,281.02,3.89,D,0
48.743904,23.170319,335.81,0.65,0.73,3/26/2021,948,N,VIIRS,n,1,287.26,6.3,D,0
51.739548,33.10762,328.78,0.43,0.46,3/26/2021,948,N,VIIRS,n,1,285.37,2.99,D,0
51.435612,31.917074,335.82,0.49,0.48,3/26/2021,948,N,VIIRS,n,1,281.93,4.12,D,0
51.437321,31.9237,330.58,0.49,0.48,3/26/2021,948,N,VIIRS,n,1,280.46,4.32,D,0
51.170998,30.953196,326.38,0.54,0.51,3/26/2021,948,N,VIIRS,n,1,284.76,2.45,D,3
51.294392,31.414759,340.68,0.51,0.5,3/26/2021,948,N,VIIRS,n,1,285.32,11.51,D,0
51.290123,31.417603,332.26,0.51,0.5,3/26/2021,948,N,VIIRS,n,1,284.64,11.51,D,0
51.222271,31.18186,337.55,0.53,0.5,3/26/2021,948,N,VIIRS,n,1,284.6,6.47,D,0
51.157951,30.962044,325.04,0.54,0.51,3/26/2021,948,N,VIIRS,n,1,284.66,2.66,D,0
51.217957,31.184725,340.63,0.53,0.5,3/26/2021,948,N,VIIRS,n,1,282.98,6.47,D,0
51.685215,33.164433,342.64,0.43,0.46,3/26/2021,948,N,VIIRS,n,1,289.45,10.24,D,0
51.405182,32.414471,341.74,0.47,0.47,3/26/2021,948,N,VIIRS,n,1,290.52,49.58,D,0
51.40107,32.417088,348.21,0.47,0.47,3/26/2021,948,N,VIIRS,n,1,286.88,8.45,D,0
50.969685,30.847208,327.15,0.55,0.51,3/26/2021,948,N,VIIRS,n,1,288.44,4.62,D,0
51.40057,32.416874,333.95,0.47,0.47,3/26/2021,948,N,VIIRS,n,1,283.95,4.54,D,0
50.967846,30.846443,325.21,0.55,0.51,3/26/2021,948,N,VIIRS,n,1,289.13,2.46,D,0
50.963451,30.849426,342.01,0.55,0.51,3/26/2021,948,N,VIIRS,n,1,289.63,9.88,D,0
50.965446,30.856842,338.68,0.55,0.51,3/26/2021,948,N,VIIRS,n,1,288.4,5.28,D,0
50.744209,30.320747,328.25,0.59,0.53,3/26/2021,948,N,VIIRS,n,1,283.88,8.27,D,0
50.748558,30.336285,338.28,0.59,0.53,3/26/2021,948,N,VIIRS,n,1,284.66,7.99,D,0
50.584984,29.797459,342.79,0.62,0.54,3/26/2021,948,N,VIIRS,n,1,286.65,7.62,D,0
50.584949,29.796959,337.73,0.62,0.54,3/26/2021,948,N,VIIRS,n,1,286.46,5.38,D,0
50.514938,30.118238,327.6,0.61,0.53,3/26/2021,948,N,VIIRS,n,1,286.03,8.09,D,0
50.843163,31.567436,328.98,0.52,0.5,3/26/2021,948,N,VIIRS,n,1,287.48,5.62,D,0
50.838856,31.570244,341.9,0.52,0.5,3/26/2021,948,N,VIIRS,n,1,287.61,5.62,D,0
50.840233,31.570248,351.74,0.52,0.5,3/26/2021,948,N,VIIRS,n,1,289.16,7.46,D,0
51.143661,32.876194,337.33,0.46,0.47,3/26/2021,948,N,VIIRS,n,1,286.33,4.79,D,0
50.233639,29.593977,347.52,0.33,0.55,3/26/2021,948,N,VIIRS,n,1,288.16,4.5,D,0
50.57531,30.81082,356.13,0.57,0.52,3/26/2021,948,N,VIIRS,n,1,289.97,15.13,D,0
50.570854,30.813805,347.4,0.57,0.52,3/26/2021,948,N,VIIRS,n,1,286.75,15.13,D,0
50.844749,31.874765,338.18,0.51,0.49,3/26/2021,948,N,VIIRS,n,1,289.02,4.11,D,0
50.880402,32.049255,338.27,0.5,0.49,3/26/2021,948,N,VIIRS,n,1,287.71,7.31,D,0
51.074024,33.265236,345.83,0.44,0.46,3/26/2021,948,N,VIIRS,n,1,289.99,9.47,D,0
51.075504,33.271236,353.95,0.44,0.46,3/26/2021,948,N,VIIRS,n,1,296.1,21.87,D,0
51.076996,33.277264,354.18,0.44,0.46,3/26/2021,948,N,VIIRS,n,1,294.01,21.87,D,0
